Concept1,Concept2,PathLength,LikertScore,r1_t1_AtoB,r1_t1_BtoA,r1_t10_AtoB,r1_t10_BtoA,r1_t100_AtoB,r1_t100_BtoA,r5_t1_AtoB,r5_t1_BtoA,r5_t10_AtoB,r5_t10_BtoA,r5_t100_AtoB,r5_t100_BtoA,r9_t1_AtoB,r9_t1_BtoA,r9_t10_AtoB,r9_t10_BtoA,r9_t100_AtoB,r9_t100_BtoA
breeds,automobile,3,1,0.11543969306916216,0.0,0.6525680548547557,0.6055185361895354,0.6568898234704306,0.6167188251345038,0.02054142508420884,0.0,0.49827342350480264,0.367784461431034,0.6567994506928513,0.5107489450342654,0.00018489819061289964,0.0,0.028095632456678996,0.013754099479308937,0.5942596377465164,0.4053299001032468
automobile,portable,3,1,0.012543759183673467,0.0,0.04009684927122509,0.6642359085748881,0.0,0.656889823470431,0.010667831947593851,0.0,0.16022408122272594,0.7376975532258886,0.1459453259996267,0.6567994715076455,0.00015308344671201805,0.0,0.03544824496304971,0.0901842196112865,0.21727896440168584,0.6887905191406983
animal,time,3,1,0.2522388074073281,0.0,0.9271623336712908,2.2809700968895097,0.9317990717203393,2.2980111694636203,0.0403931457891615,0.0,0.6673729563479605,1.2868097428137202,0.8336105515940558,1.714745675553801,0.0003025802943613674,0.0,0.039051471342215836,0.05182196219532834,0.7245329832546012,1.281772151903447
device,shock,3,3,0.05844058828503937,0.0,0.2376977827361751,1.68379532514184,0.23872035572965475,1.7012561488714117,0.006712829901085366,0.0,0.24275962225633116,0.9791417872486583,0.2918544898645856,1.2769926470525006,2.726513618850339e-05,0.0,0.0206658398037504,0.0529666304843845,0.3042742405013035,0.969519644218521
automobile,pedals,2,5,0.0014580000000000007,0.20249999999999999,0.5331719113565301,0.6579298974074723,0.0,0.6568898234704306,7.716049382716049e-05,0.034722222222222224,0.5319922454658653,0.6962766286928401,0.47432126515954637,0.6567994595255848,2.469135802469134e-08,0.0002777777777777776,0.11498851140169329,0.17781045466801318,0.47297021215008994,0.6974766087926187
feeling,sadness,1,7,1.0329629919917345,22.5,0.04249006339800582,0.8014414983894173,0.0,0.7261606029663884,2.674231573971273,12.5,0.5938129915386017,2.9056035195368866,0.14592822170403794,0.6202093422730612,0.9104875000316422,2.4999999999999996,3.9507664942874894,10.843608821098787,0.37745763130990767,1.032633214449033
development,equipment,2,3,0.46161775750664463,0.4867880910431263,1.5457528943046202,0.9187149203740027,1.5426227472264014,0.915373810491282,0.11869309463141145,0.10378448272895358,1.295771149819276,0.7517646014133752,1.277184805916384,0.7297387728280277,0.004207902423927066,0.0026142041276007986,0.18979336212328243,0.10900247063857033,1.1472944581789575,0.6361436366022449
hunting,phobia,2,1,1.8512753341058272,2.3142857142857145,0.2540466009092449,0.835928447305388,0.24871484953029943,0.0,0.546093614820849,0.7142857142857143,0.5913718657259618,1.1349073504244702,0.32836277221405125,0.6567201900066062,0.020422655593899,0.028571428571428564,0.5162564179549771,0.7285481887149041,0.45661645912675297,0.6881367663167752
horsepower,menace,3,1,1.0334773234577915e-05,0.0,0.0401933319637901,0.1418991233758538,0.0,0.0,1.431199551316739e-06,0.0,0.16090096678410512,0.23988270091246194,0.14592946644149093,0.21889702419706342,1.5472808441558417e-10,0.0,0.025499100620919715,0.02535277999994355,0.22047812528996935,0.28233791878794007
reptile,anger,3,1,0.0005574111248631644,1.0125,0.13431060850077625,0.3180801200686391,0.0,0.0,0.00010359130625195119,0.1736111111111111,0.3480420610717712,0.4180504282287313,0.18241480666020893,0.2918598763411796,5.453559338294318e-08,0.001388888888888888,0.08253442346024611,0.123614466479772,0.24274243092420497,0.3096454055297575
rules,citrus,3,1,0.0,0.0008533400625000004,0.20556589977763784,0.4890715065562201,0.2088018164676059,0.0,0.0,2.44140625e-05,0.13968724806440697,0.52086931380416,0.18237241413348193,0.583716056994262,0.0,1.5439814814814793e-09,0.005203416216030174,0.021843876928136313,0.15915677357204014,0.6211891508539683
learner,comfortable,2,2,0.008193056943056944,0.0,0.15016259591429276,0.6730290961620522,0.0,0.0,0.0007804695304695304,0.0,0.3165158096395164,0.8858133402153874,0.25541009229789713,0.6932918151013301,1.2487512487512475e-06,0.0,0.20949320411872785,0.45806097116163785,0.33999094826806503,0.7616408262540967
reptile,output,3,1,0.0021150386443373427,0.0,0.21731801876736984,0.31518831599673014,0.21900777101531294,0.0,0.00010091284288459544,0.0,0.13999257660488432,0.18228460616518855,0.21896450273854873,0.2918598757056547,3.012512137105776e-08,0.0,0.005493441411109602,0.005672836778413981,0.19499980605548697,0.24611150995492334
loyal,student,4,1,0.059651747971814856,0.0,0.6280109558825862,0.21633396824421217,0.6276510235369525,0.0,0.005300500481999224,0.0,0.4031144308608069,0.1412754398872776,0.5476393902685722,0.21891455389965697,7.98371296743169e-06,0.0,0.005051043222636111,0.0013747283886105769,0.4582726035610535,0.19884648512279576
panic,automobile,3,1,0.0039053571428571436,0.10082578962331093,0.6549340824746748,0.811471062563837,0.0,0.8157129353095659,0.0003720238095238095,0.01597312768512653,0.5429933099855035,0.5349104679697364,0.656799460627276,0.6566859305666948,5.952380952380947e-07,0.00011807192776536265,0.02840452914387609,0.025899927936433382,0.6236801278785123,0.5359230753973254
learning,sedan,3,1,0.049397986342881735,0.2911126031608113,0.4098360185391382,1.0045954719448105,0.0,1.0048749797402918,0.007651083542744871,0.045769058156384525,0.3091404316063609,0.7198234864903221,0.3283426165222624,0.7662095332363693,5.544888334871213e-05,0.0003392214701923828,0.027024527126248477,0.06415751260150492,0.2810492038773425,0.6246210292388563
job,panic,3,1,0.08397260970494604,0.2099485150000557,0.819363377928477,0.7699537752349817,0.8157129353095666,0.7667682836777263,0.014238827902459193,0.03288429985103567,0.6013508906376458,0.7149494496635567,0.6566859316532941,0.7664940802143851,0.00011339891382517188,0.00024068833640363213,0.032870597690498306,0.04727976823970046,0.5610627736952546,0.7617665737098926
skill,truck,3,1,0.0003610980242630657,0.13116311908041525,0.5159143371238135,1.185974422102246,0.0,1.2036905960219444,4.15566232157671e-05,0.020596193607467957,0.28413817683690623,0.7659447863186372,0.47419169420575213,1.2039720796449758,9.210398335838351e-08,0.00015722999369406136,0.008277542542280221,0.02552517965684477,0.38084519034602116,1.0374644030125955
four-wheel,knowledge,3,1,0.0,0.0,0.4073995362914915,0.1498557670058313,0.40807191291984185,0.0,0.0,0.0,0.5054873270169631,0.19850813644016113,0.6203562219239905,0.2553854328204074,0.0,0.0,0.028695493378235428,0.009755202040567063,0.7142369258195956,0.30442509168308884
teachers,menace,3,1,0.0016163215628330757,0.0,0.039396357976346996,0.6446106116611119,0.0,0.6468209281690218,0.0007149425694560644,0.0,0.1182373021881223,0.4828013178937171,0.14592946282310934,0.6202726169444313,1.924213115940348e-06,0.0,0.011294378726062917,0.024164783463260345,0.19341364094020735,0.5641251960410296
frustration,improvement,3,2,0.0,0.0,0.10001035456515617,0.13840314714768787,0.10014413516949316,0.13926317941655986,0.0,0.0,0.31209555864250504,0.17495032824806683,0.36619640237697204,0.21889154852589493,0.0,0.0,0.029374633516257492,0.013507326123100223,0.5019719371104391,0.2557638813145195
panic,sadness,3,3,0.03538928571428568,0.0,0.041382030458124,0.8767527437996588,0.0,0.8157129353095662,0.029348544973544975,0.0,0.2615771268833862,1.3059857712343579,0.1459282212573896,0.6566859366959534,0.00040833333333333303,0.0,0.06988810788109698,0.15151000367309808,0.2803025960509805,0.771771506691145
hunting,network,2,1,0.1205014467457276,0.0006935500570194269,0.18816592899590212,0.8142932895470568,0.18903339799154395,0.0,0.16707702192470641,3.547252828954792e-05,0.3994104371881462,0.7098847099012078,0.4013270410370786,0.6567201772389203,0.011530099543405954,1.100593621254777e-08,0.29050043421062205,0.2889839076113401,0.5230960488184715,0.5650152312660738
subjects,data,2,5,0.0,0.00139554632967033,0.22892517517842031,0.43769658136159306,0.22865333747571612,0.4377400361713775,0.0,6.562881562881563e-05,0.2579386583866035,0.44295391599751155,0.25515470557201053,0.4378097325330085,0.0,1.8798534798534778e-08,0.13936084312646188,0.22178180771670578,0.2727576398896257,0.44137374354091297
tree,hunting,3,1,0.0019587113821599193,0.0014464285714285714,0.8055586751179842,0.5279214815861304,0.0,0.5468299499918867,8.012616889456264e-05,0.00013778659611992947,0.4532232109614657,0.3603136467002388,0.6567201628606545,0.5471180019243477,2.0184211818909913e-08,2.2045855379188694e-07,0.011551408263035261,0.012781917578809284,0.5057538041500586,0.4881152284600383
gadget,school,3,1,0.005631408731415787,0.0,0.28968657950485893,0.6293063639615989,0.0,0.6268712630038584,0.0021216803342481287,0.0,0.43123900877722754,0.4702292567971256,0.4743487860865501,0.5473181922900925,5.787704613612837e-06,0.0,0.042036040350532954,0.029514553714044933,0.5773582033437111,0.4965543466385988
irrational fear,ram,4,1,4.818404793681174e-05,0.0,0.421207991901823,0.20464595805933883,0.42779073345256924,0.20891594485217982,9.395540771549811e-07,0.0,0.24673397688368023,0.10919915925414189,0.40129304220444356,0.18242208597103368,3.563988522905816e-11,0.0,0.0033700912948952818,0.001371296154963611,0.3305707588501635,0.14286208370483974
recreation,lessons,3,3,0.03881327283028385,0.0008933050587551656,0.347929732552773,0.536504581262733,0.0,0.537196136397462,0.00976005478700237,4.17349799230126e-05,0.3361847679031028,0.44655972336732824,0.4016172834781978,0.5107752313716073,0.00010764279471260166,1.1677841045738761e-08,0.021233368132463806,0.02012246704804035,0.416765256427572,0.47884464868411153
fruit,improvement,2,1,0.04526536391898489,0.0,0.09981131374236807,1.5311565332631947,0.0,1.55013676769679,0.05551609641551238,0.0,0.3409625307050446,1.1517279741891795,0.36619640022067224,1.3126859152466601,0.0032247100395458085,0.0,0.15983347786202898,0.32640792225110427,0.5002702855484868,1.1291759906434238
strategy,music,2,2,0.7435557042628488,0.6230769230769231,0.6686845269313665,0.7688488135232792,0.0,0.765967516993237,0.2074399410303216,0.19230769230769232,0.7135830112291538,0.7947528044451612,0.6931506030419972,0.7661489840700452,0.0073827423201511715,0.007692307692307688,0.2155866243596892,0.22656006347755372,0.7171755109445628,0.7758609847153936
teachers,digital,3,4,0.21224276974832715,0.0,0.46949463893277094,0.6514013887619763,0.46835194863389024,0.6468209281690216,0.042813994489836346,0.0,0.5286373626553555,0.6186499169015418,0.5475970458421152,0.6202726189397751,0.00039655964428349287,0.0,0.052887051863689805,0.04451891760203173,0.6005974345434765,0.6136825291790757
productivity tool,anxiety,4,1,0.07774015107065206,0.0,0.43263739324318107,0.5958543491057416,0.0,0.6058761430143628,0.006840742683602671,0.0,0.31471826371243905,0.31844025681577093,0.4378630552501722,0.47389666347818865,1.0250537552027605e-05,0.0,0.007248791267660583,0.004751371159588862,0.39232918895353797,0.35534138732153786
carnivore,player,3,1,0.15653623703101266,0.0,0.4988006328153406,0.20989312611575625,0.0,0.0,0.05824573097782167,0.0,0.7130843039774235,0.20720111527743962,0.6567310954767306,0.18241059530100098,0.0007270330271719062,0.0,0.11477402307321892,0.020304504849301658,0.7889936135049218,0.17636193049681537
device,application,3,5,0.02008676395641662,0.0,0.04988210833242218,1.7097749993110865,0.0,1.7012561488714104,0.015556202342719668,0.0,0.18481715046498717,1.2769115501473098,0.18238196056867137,1.276992649376435,0.00020460939079932705,0.0,0.03017793472165139,0.09072319112430537,0.2639523641492065,1.0504526895646762
time,potassium,2,1,0.0,0.0052567238696989175,0.13155567674887253,0.9300757903227497,0.0,0.9317990717203388,0.0,0.00023241762407347512,0.21513378139640324,0.8934168039754078,0.1823911546973702,0.8336105691598272,0.0,6.026648662894075e-08,0.06290947956520943,0.22063593072597154,0.23695266035372203,0.8570306890712343
classrooms,lessons,3,7,0.0,0.21248155253837075,0.35245496603470045,0.24082360048312615,0.0,0.2394430026862418,0.0,0.035572855175127906,0.47522394120418865,0.33310853829002485,0.401617284314984,0.2921463453532885,0.0,0.0002776957890594253,0.05555312757596894,0.04873891711869068,0.4622206964650808,0.34417428516165427
herbivore,game,2,1,0.12150000000000001,0.12004130195862228,1.6228611180727537,0.3181620359358037,0.0,0.31830168387866725,0.020833333333333336,0.019222577267790555,1.3317147594480452,0.3079683425971254,1.2768307649450685,0.29185649869007846,0.00016666666666666655,0.00014530081072642925,0.4800696012653594,0.1287822863819794,1.1068496403971206,0.2840030242484444
competition,music,3,3,0.056251707760741745,0.0005858005016364955,0.6648884815966282,1.0873393340245905,0.6664234545984261,1.0940718291110862,0.007539785841688336,3.0311817717638107e-05,0.5544772953835395,0.8363648495670584,0.6931506022784818,1.094423186385785,4.6025988927266513e-05,9.609412592863791e-09,0.029213750584391227,0.04192825286511497,0.6677729317947557,1.0293229629612621
subjects,ergonomic,2,2,0.10436754340697067,0.0,0.17890689279505745,0.44005524466165735,0.1790874897310391,0.4377400361713775,0.1266731932001721,0.0,0.3608137585355253,0.4825003407586823,0.3648645405434122,0.437809734184965,0.008723145546741869,0.0,0.22640766458623282,0.20091748662036893,0.47159505494882387,0.4385903445449002
pedals,bicycle,1,7,1.376744318181813,8.181818181818183,0.1987435161337302,0.5316902984101989,0.19895395145545042,0.5273437720130623,3.3061079545454546,4.545454545454546,0.80141850573104,0.9536056406996195,0.4378045850023068,0.4743212629048032,1.1364412878787877,0.909090909090909,5.101689179337483,4.067667978132041,0.6632950650577399,0.5130610115068172
mammal,lyrics,3,1,0.08362757038940202,0.0,0.30595697666649435,0.7993299773800158,0.3081390571268698,0.8058697030582818,0.010703734309372461,0.0,0.20326255937763885,0.48875301590435494,0.25528198853820727,0.6202570211316241,6.858543915093543e-05,0.0,0.010203270897501482,0.01829922175971429,0.2097798151669837,0.4793124481163779
predator,student,3,1,0.1164967670362317,0.019647949916818723,0.6263796516535953,0.42595449543607944,0.0,0.42768531054655257,0.01849003269717083,0.001841924217311614,0.4281826064825959,0.3092927857144344,0.5476393924900282,0.4012872263589561,0.00013220381671428069,2.901670758075714e-06,0.01926350582568775,0.012371466089806018,0.467020194873878,0.35960599141811767
animal,breeds,2,7,0.7085574137037629,1.5048491278615497,0.6201286635540278,2.324959297666567,0.6167188251345039,2.2980111694636216,0.23403825769132028,0.42488627215773506,0.6444797572701485,2.2997003638951585,0.5107489521886183,1.7147456819562321,0.010180312157491975,0.01584972463735817,0.3508410522733073,1.0439605096643894,0.49766027120837664,1.5303655088868628
prey,rhythm,3,1,0.0,0.0,0.06968199457046731,0.1694924297060258,0.0696411464129918,0.0,0.0,0.0,0.20699639555281865,0.26003069177548127,0.25539663427066384,0.3283547826223062,0.0,0.0,0.009582442164715993,0.010252316871999512,0.34941943712412527,0.40437523160096817
sport,two-wheeled,2,3,0.14809464408210365,0.0,0.4559611812098038,0.625956389198645,0.0,0.6265914286655005,0.0927167625486021,0.0,0.48733020717638054,0.8913431487898035,0.5108268732794208,0.8390851814502727,0.005670203125966175,0.0,0.24025382312244167,0.4230201362697109,0.5368442986036762,0.9573701714118356
taste,improvement,3,1,0.013447120955323119,0.0,0.099727300233179,0.268940875896707,0.0,0.2684901344713745,0.010312359481541534,0.0,0.3208847606010082,0.34935782931994225,0.3661964002777244,0.4012197294112959,0.000132134385075152,0.0,0.038772154655632614,0.032608048389826595,0.5001920271840976,0.46057607715133886
irrational fear,surprise,4,2,0.004420633529989927,0.0,0.13170529645551884,0.2152278558786501,0.12929762472342965,0.2089159448521799,0.00025517889371289726,0.0,0.21529742009691674,0.21246277849060832,0.18239553142681916,0.1824220923948925,8.622068874640666e-08,0.0,0.008889704988745119,0.005536833855584662,0.23860876465156042,0.18747123892819598
terror,ergonomic,3,1,0.01178488716887754,0.0,0.17862173992710184,0.10850333436931917,0.179087489731039,0.10941935241075275,0.004210549237055934,0.0,0.28988686440386985,0.07782808319061574,0.36486454136716706,0.10944784060328329,1.079418807634164e-05,0.0,0.014512162886537566,0.002194968268041668,0.44420396232456555,0.10255665165376975
irrational fear,frustration,3,2,0.0009733519349508743,0.0,0.13875578801291377,0.20840396712979425,0.0,0.0,0.00031485849883395716,0.0,0.1917542097209394,0.16048103063370878,0.21889154760274632,0.18242208781599048,8.263100648825333e-07,0.0,0.020771773762561667,0.01147241796950336,0.25830029633873314,0.16305917804023898
computer,learner,1,3,0.8808270183704269,6.923076923076923,0.6699165295205263,1.6740765513163567,0.6667201392653203,0.0,1.2675333733056529,3.8461538461538463,0.8096770960936857,1.8270656929034035,0.6932918122450832,1.4227669236888643,0.39970454157703394,0.769230769230769,1.8099633746753705,3.4839356495425435,0.7485869445211083,1.3613747323131673
affection,qualifications,3,1,0.0,0.005648243801652894,0.4672227878989604,0.33415666309491376,0.0,0.0,0.0,0.000538050964187328,0.4233303696127938,0.2678575486419281,0.5488902871233887,0.3648034924725452,0.0,8.608815426997237e-07,0.018274980498868523,0.01062289909195797,0.5526509920823701,0.35303082986400997
apple,students,2,1,0.13035737636520217,0.0,0.4545198119023594,1.8640998875417922,0.4577480646956846,1.8784790381920617,0.02055768035182556,0.0,0.44565794534176395,1.3957747734892734,0.5108275327803696,1.641048967870432,0.00015859923631304497,0.0,0.0753934971297334,0.19619301191425265,0.5204040838656521,1.4433400354277575
